Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
50,0,2,264,2,9,3,2,1,1591,3,1,59,3,5,3,3,1,19331,19519,4,0,1,16,3,3,80,1,27,2,3,1,0,0,0
23,0,2,977,1,10,3,5,1,1592,4,1,45,4,1,6,3,1,2073,12826,2,0,0,16,3,4,80,1,4,2,3,2,2,2,2
36,0,1,1302,1,6,4,1,1,1594,1,1,80,4,2,2,1,1,5562,19711,3,0,1,13,3,4,80,1,9,3,3,3,2,0,2
42,0,2,1059,1,9,2,4,1,1595,4,1,93,2,5,3,4,2,19613,26362,8,0,0,22,4,4,80,0,24,2,3,1,0,0,1
35,0,2,750,1,28,3,1,1,1596,2,1,46,4,2,2,3,1,3407,25348,1,0,0,17,3,4,80,2,10,3,2,10,9,6,8
34,0,1,653,1,10,4,5,1,1597,4,1,92,2,2,0,3,1,5063,15332,1,0,0,14,3,2,80,1,8,3,2,8,2,7,7
40,0,2,118,2,14,2,1,1,1598,4,0,84,3,2,7,1,1,4639,11262,1,0,0,15,3,3,80,1,5,2,3,5,4,1,2
43,0,2,990,1,27,3,5,1,1599,4,1,87,4,1,2,2,0,4876,5855,5,0,0,12,3,3,80,1,8,0,3,6,4,0,2
35,0,2,1349,1,7,2,1,1,1601,3,1,63,2,1,2,4,1,2690,7713,1,0,0,18,3,4,80,1,1,5,2,1,0,0,1
46,0,2,563,2,1,4,1,1,1602,4,1,56,4,4,3,1,2,17567,3156,1,0,0,15,3,2,80,0,27,5,1,26,0,0,12
28,1,2,329,1,24,3,3,1,1604,3,1,51,3,1,2,2,1,2408,7324,1,0,1,17,3,3,80,3,1,3,3,1,1,0,0
22,0,0,457,1,26,2,4,1,1605,2,0,85,2,1,6,3,1,2814,10293,1,0,1,14,3,2,80,0,4,2,2,4,2,1,3
50,0,1,1234,1,20,5,3,1,1606,2,1,41,3,4,0,3,1,11245,20689,2,0,1,15,3,3,80,1,32,3,3,30,8,12,13
32,0,2,634,1,5,4,4,1,1607,2,0,35,4,1,6,4,1,3312,18783,3,0,0,17,3,4,80,2,6,3,3,3,2,0,2
44,0,2,1313,1,7,3,3,1,1608,2,0,31,3,5,5,4,0,19049,3549,0,0,1,14,3,4,80,1,23,4,2,22,7,1,10
30,0,2,241,1,7,3,3,1,1609,2,1,48,2,1,6,2,1,2141,5348,1,0,0,12,3,2,80,1,6,3,2,6,4,1,1
45,0,2,1015,1,5,5,3,1,1611,3,0,50,1,2,2,1,2,5769,23447,1,0,1,14,3,1,80,0,10,3,3,10,7,1,4
45,0,0,336,2,26,3,2,1,1612,1,1,52,2,2,7,1,1,4385,24162,1,0,0,15,3,1,80,1,10,2,3,10,7,4,5
31,0,1,715,2,2,4,4,1,1613,4,1,54,3,2,7,1,2,5332,21602,7,0,0,13,3,4,80,0,10,3,3,5,2,0,3
36,0,2,559,1,12,4,1,1,1614,3,0,76,3,2,4,3,1,4663,12421,9,0,1,12,3,2,80,2,7,2,3,3,2,1,1
34,0,1,426,1,10,4,1,1,1615,3,1,42,4,2,4,4,0,4724,17000,1,0,0,13,3,1,80,1,9,3,3,9,7,7,2
49,0,2,722,1,25,4,1,1,1617,3,0,84,3,1,2,1,1,3211,22102,1,0,0,14,3,4,80,1,10,3,2,9,6,1,4
39,0,2,1387,1,10,5,3,1,1618,2,1,76,3,2,4,1,1,5377,3835,2,0,0,13,3,4,80,3,10,3,3,7,7,7,7
27,0,2,1302,1,19,3,4,1,1619,4,1,67,2,1,2,1,0,4066,16290,1,0,0,11,3,1,80,2,7,3,3,7,7,0,7
35,0,2,819,1,18,5,1,1,1621,2,1,48,4,2,6,1,1,5208,26312,1,0,0,11,3,4,80,0,16,2,3,16,15,1,10
28,0,2,580,1,27,3,3,1,1622,2,0,39,1,2,4,1,0,4877,20460,0,0,0,21,4,2,80,1,6,5,2,5,3,0,0
21,0,2,546,1,5,1,3,1,1623,3,1,97,3,1,6,4,2,3117,26009,1,0,0,18,3,3,80,0,3,2,3,2,2,2,2
18,1,1,544,2,3,2,3,1,1624,2,0,70,3,1,8,4,2,1569,18420,1,0,1,12,3,3,80,0,0,2,4,0,0,0,0
47,0,2,1176,0,26,4,1,1,1625,4,0,98,3,5,3,3,1,19658,5220,3,0,0,11,3,3,80,1,27,2,3,5,2,1,0
39,0,2,170,1,3,2,3,1,1627,3,1,76,2,2,2,3,0,3069,10302,0,0,0,15,3,4,80,1,11,3,3,10,8,0,7
40,0,2,884,1,15,3,1,1,1628,1,0,80,2,3,4,3,1,10435,25800,1,0,0,13,3,4,80,2,18,2,3,18,15,14,12
35,0,0,208,1,8,4,1,1,1630,3,0,52,3,2,0,3,1,4148,12250,1,0,0,12,3,4,80,1,15,5,3,14,11,2,9
37,0,2,671,1,19,3,1,1,1631,3,1,85,3,2,4,3,1,5768,26493,3,0,0,17,3,1,80,3,9,2,2,4,3,0,2
39,0,1,711,1,4,3,3,1,1633,1,0,81,3,2,4,3,2,5042,3140,0,0,0,13,3,4,80,0,10,2,1,9,2,3,8
45,0,2,1329,1,2,2,4,1,1635,4,0,59,2,2,4,4,0,5770,5388,1,0,0,19,3,1,80,2,10,3,3,10,7,3,9
38,0,2,397,1,2,2,3,1,1638,4,0,54,2,3,4,3,1,7756,14199,3,0,1,19,3,4,80,1,10,6,4,5,4,0,2
35,1,2,737,2,10,3,3,1,1639,4,1,55,2,3,7,1,1,10306,21530,9,0,0,17,3,3,80,0,15,3,3,13,12,6,0
37,0,2,1470,1,10,3,3,1,1640,2,0,71,3,1,6,2,1,3936,9953,1,0,0,11,3,1,80,1,8,2,1,8,4,7,7
40,0,2,448,1,16,3,1,1,1641,3,0,84,3,3,4,4,2,7945,19948,6,0,1,15,3,4,80,0,18,2,2,4,2,3,3
44,0,1,602,0,1,5,0,1,1642,1,1,37,3,2,1,4,1,5743,10503,4,0,1,11,3,3,80,0,14,3,3,10,7,0,2
48,0,1,365,1,4,5,3,1,1644,3,1,89,2,4,3,4,1,15202,5602,2,0,0,25,4,2,80,1,23,3,3,2,2,2,2
35,1,2,763,2,15,2,3,1,1645,1,1,59,1,2,7,4,0,5440,22098,6,0,1,14,3,4,80,2,7,2,2,2,2,2,2
24,0,1,567,1,2,1,5,1,1646,1,0,32,3,1,6,4,2,3760,17218,1,0,1,13,3,3,80,0,6,2,3,6,3,1,3
27,0,2,486,1,8,3,3,1,1647,2,0,86,4,1,6,3,1,3517,22490,7,0,0,17,3,1,80,0,5,0,3,3,2,0,2
27,0,1,591,1,2,3,3,1,1648,4,1,87,3,1,6,4,2,2580,6297,2,0,0,13,3,3,80,0,6,0,2,4,2,1,2
40,1,2,1329,1,7,3,1,1,1649,1,1,73,3,1,2,1,2,2166,3339,3,0,1,14,3,2,80,0,10,3,1,4,2,0,3
29,0,2,469,2,10,3,3,1,1650,3,1,42,2,2,7,3,2,5869,23413,9,0,0,11,3,3,80,0,8,2,3,5,2,1,4
36,0,2,711,1,5,4,1,1,1651,2,0,42,3,3,0,1,1,8008,22792,4,0,0,12,3,3,80,2,9,6,3,3,2,0,2
25,0,1,772,1,2,1,1,1,1653,4,1,77,4,2,4,3,0,5206,4973,1,0,0,17,3,3,80,2,7,6,3,7,7,0,7
39,0,2,492,1,12,3,3,1,1654,4,1,66,3,2,4,2,1,5295,7693,4,0,0,21,4,3,80,0,7,3,3,5,4,1,0
49,0,2,301,1,22,4,4,1,1655,1,0,72,3,4,5,2,1,16413,3498,3,0,0,16,3,2,80,2,27,2,3,4,2,1,2
50,0,2,813,1,17,5,1,1,1656,4,0,50,2,3,5,1,0,13269,21981,5,0,0,15,3,3,80,3,19,3,3,14,11,1,11
20,0,2,1141,2,2,3,3,1,1657,3,0,31,3,1,8,3,2,2783,13251,1,0,0,19,3,1,80,0,2,3,3,2,2,2,2
34,0,2,1130,1,3,3,1,1,1658,4,0,66,3,2,6,2,0,5433,19332,1,0,0,12,3,3,80,1,11,2,3,11,8,7,9
36,0,2,311,1,7,3,1,1,1659,1,1,77,3,1,2,2,2,2013,10950,2,0,0,11,3,3,80,0,15,4,3,4,3,1,3
49,0,2,465,1,6,1,1,1,1661,3,0,41,2,4,0,3,1,13966,11652,2,0,1,19,3,2,80,1,30,3,3,15,11,2,12
36,0,0,894,1,1,4,3,1,1662,4,0,33,2,2,4,3,1,4374,15411,0,0,0,15,3,3,80,0,4,6,3,3,2,1,2
36,0,2,1040,1,3,2,1,1,1664,4,1,79,4,2,0,1,0,6842,26308,6,0,0,20,4,1,80,1,13,3,3,5,4,0,4
54,0,2,584,1,22,5,3,1,1665,2,0,91,3,4,3,3,1,17426,18685,3,0,0,25,4,3,80,1,36,6,3,10,8,4,7
43,0,2,1291,1,15,2,1,1,1666,3,1,65,2,4,5,3,1,17603,3525,1,0,0,24,4,1,80,1,14,3,3,14,10,6,11
35,1,1,880,2,12,4,4,1,1667,4,1,36,3,2,7,4,2,4581,10414,3,0,1,24,4,1,80,0,13,2,4,11,9,6,7
38,0,1,1189,1,1,3,1,1,1668,4,1,90,3,2,6,4,1,4735,9867,7,0,0,15,3,4,80,2,19,4,4,13,11,2,9
29,0,2,991,2,5,3,3,1,1669,1,1,43,2,2,7,2,0,4187,3356,1,0,1,13,3,2,80,1,10,3,2,10,0,0,9
33,0,2,392,2,2,4,3,1,1670,4,1,93,3,2,7,4,0,5505,3921,1,0,0,14,3,3,80,2,6,5,3,6,2,0,4
32,0,2,977,1,2,3,3,1,1671,4,1,45,3,2,6,2,0,5470,25518,0,0,0,13,3,3,80,2,10,4,2,9,5,1,6
31,0,2,1112,2,5,4,1,1,1673,1,0,67,3,2,7,4,1,5476,22589,1,0,0,11,3,1,80,2,10,2,3,10,0,0,2
49,0,2,464,1,16,3,3,1,1674,4,0,74,3,1,2,1,0,2587,24941,4,0,1,16,3,2,80,1,17,2,2,2,2,2,2
38,0,1,148,1,2,3,3,1,1675,4,0,42,2,1,2,2,2,2440,23826,1,0,0,22,4,2,80,0,4,3,3,4,3,3,3
47,0,2,1225,2,2,4,1,1,1676,2,0,47,4,4,3,2,0,15972,21086,6,0,0,14,3,3,80,3,29,2,3,3,2,1,2
49,0,2,809,1,1,3,1,1,1677,3,1,36,3,4,3,3,2,15379,22384,4,0,0,14,3,1,80,0,23,2,3,8,7,0,0
41,0,2,1206,2,23,2,1,1,1678,4,1,80,3,3,7,3,2,7082,11591,3,0,1,16,3,4,80,0,21,2,3,2,0,0,2
20,0,2,727,2,9,1,1,1,1680,4,1,54,3,1,8,1,2,2728,21082,1,0,0,11,3,1,80,0,2,3,3,2,2,0,2
33,0,0,530,2,16,3,1,1,1681,3,0,36,3,2,7,4,0,5368,16130,1,0,1,25,4,3,80,1,7,2,3,6,5,1,2
36,0,2,1351,1,26,4,1,1,1682,1,1,80,3,2,0,3,1,5347,7419,6,0,0,14,3,2,80,2,10,2,2,3,2,0,2
44,0,2,528,0,1,3,1,1,1683,3,0,44,3,1,1,4,0,3195,4167,4,0,1,18,3,1,80,3,8,2,3,2,2,2,2
23,1,2,1320,1,8,1,3,1,1684,4,1,93,2,1,2,3,2,3989,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2
38,0,2,1495,1,4,2,3,1,1687,4,0,87,3,1,2,3,1,3306,26176,7,0,0,19,3,4,80,1,7,5,2,0,0,0,0
53,0,2,1395,1,24,4,3,1,1689,2,1,48,4,3,0,4,1,7005,3458,3,0,0,15,3,3,80,0,11,2,3,4,3,1,2
48,1,1,708,2,7,2,3,1,1691,4,0,95,3,1,8,3,1,2655,11740,2,0,1,11,3,3,80,2,19,3,3,9,7,7,7
32,1,2,1259,1,2,4,1,1,1692,4,1,95,3,1,2,2,2,1393,24852,1,0,0,12,3,1,80,0,1,2,3,1,0,0,0
26,0,0,786,1,7,3,3,1,1693,4,1,76,3,1,2,4,2,2570,11925,1,0,0,20,4,3,80,0,7,5,3,7,7,5,7
55,0,2,1441,1,22,3,5,1,1694,1,1,94,2,1,6,2,0,3537,23737,5,0,0,12,3,4,80,1,8,1,3,4,2,1,2
34,0,2,1157,1,5,2,3,1,1696,2,1,57,2,2,2,4,1,3986,11912,1,0,0,14,3,3,80,1,15,3,4,15,10,4,13
60,0,2,370,1,1,4,3,1,1697,3,1,92,1,3,0,4,0,10883,20467,3,0,0,20,4,3,80,1,19,2,4,1,0,0,0
33,0,2,267,1,21,3,3,1,1698,2,1,79,4,1,2,2,1,2028,13637,1,0,0,18,3,4,80,3,14,6,3,14,11,2,13
37,0,1,1278,2,1,4,3,1,1700,3,1,31,1,2,7,4,0,9525,7677,1,0,0,14,3,3,80,2,6,2,2,6,3,1,3
34,0,2,678,1,19,3,1,1,1701,2,0,35,2,1,6,4,1,2929,20338,1,0,0,12,3,2,80,0,10,3,3,10,9,8,7
23,1,2,427,2,7,3,1,1,1702,3,1,99,3,1,8,4,0,2275,25103,1,0,1,21,4,2,80,1,3,2,3,3,2,0,2
44,0,2,921,1,2,3,1,1,1703,3,0,96,4,3,0,4,1,7879,14810,1,0,1,19,3,2,80,1,9,2,3,8,7,6,7
35,0,1,146,1,2,4,3,1,1704,1,1,79,2,1,6,4,2,4930,13970,0,0,1,14,3,3,80,0,6,2,4,5,4,1,4
43,0,2,1179,2,2,3,3,1,1706,4,1,73,3,2,7,4,1,7847,6069,1,0,1,17,3,1,80,1,10,3,3,10,9,8,8
24,0,2,581,1,9,3,3,1,1707,3,1,62,4,1,6,3,1,4401,17616,1,0,0,16,3,4,80,1,5,1,3,5,3,0,4
41,0,2,918,2,6,3,2,1,1708,4,1,35,3,3,7,3,2,9241,15869,1,0,0,12,3,2,80,0,10,3,3,10,8,8,7
29,0,2,1082,1,9,4,3,1,1709,4,0,43,3,1,2,3,1,2974,25412,9,0,0,17,3,3,80,1,9,2,3,5,3,1,2
36,0,2,530,2,2,4,1,1,1710,3,0,51,3,2,8,4,2,4502,7439,3,0,0,15,3,3,80,0,17,2,2,13,7,6,7
45,0,0,1238,1,1,1,1,1,1712,3,1,74,2,3,0,3,1,10748,3395,3,0,0,23,4,4,80,1,25,3,2,23,15,14,4
24,1,2,240,0,22,1,0,1,1714,4,1,58,1,1,1,3,1,1555,11585,1,0,0,11,3,3,80,1,1,2,3,1,0,0,0
47,1,1,1093,2,9,3,1,1,1716,3,1,82,1,4,7,3,1,12936,24164,7,0,0,11,3,3,80,0,25,3,1,23,5,14,10
26,0,2,390,1,17,4,3,1,1718,4,1,62,1,1,2,3,1,2305,6217,1,0,0,15,3,3,80,3,3,3,4,3,2,0,2
45,0,2,1005,1,28,2,5,1,1719,4,0,48,2,4,5,2,2,16704,17119,1,0,0,11,3,3,80,0,21,2,3,21,6,8,6
32,0,1,585,1,10,3,1,1,1720,1,1,56,3,1,6,3,1,3433,17360,6,0,0,13,3,1,80,1,10,3,2,5,2,1,3
31,0,2,741,1,2,4,1,1,1721,2,1,69,3,1,2,3,1,3477,18103,1,0,0,14,3,4,80,1,6,2,4,5,2,0,3
41,0,0,552,0,4,3,0,1,1722,3,1,60,1,2,1,2,1,6430,20794,6,0,0,19,3,2,80,1,10,4,3,3,2,1,2
40,0,2,369,1,8,2,1,1,1724,2,0,92,3,2,4,1,1,6516,5041,2,0,1,16,3,2,80,1,18,3,3,1,0,0,0
24,0,2,506,1,29,1,3,1,1725,2,1,91,3,1,2,1,0,3907,3622,1,0,0,13,3,2,80,3,6,2,4,6,2,1,2
46,0,2,717,1,13,4,1,1,1727,3,1,34,3,2,0,2,2,5562,9697,6,0,0,14,3,4,80,0,19,3,3,10,7,0,9
35,0,2,1370,1,27,4,1,1,1728,4,1,49,3,2,4,3,1,6883,5151,2,0,0,16,3,2,80,1,17,3,3,7,7,0,7
30,0,2,793,1,16,1,1,1,1729,2,1,33,3,1,6,4,1,2862,3811,1,0,0,12,3,2,80,1,10,2,2,10,0,0,8
47,0,0,543,2,2,4,2,1,1731,3,1,87,3,2,7,2,1,4978,3536,7,0,0,11,3,4,80,1,4,3,1,1,0,0,0
46,0,2,1277,2,2,3,1,1,1732,3,1,74,3,3,7,4,0,10368,5596,4,0,1,12,3,2,80,1,13,5,2,10,6,0,3
36,1,2,1456,2,13,5,2,1,1733,2,1,96,2,2,7,1,0,6134,8658,5,0,1,13,3,2,80,3,16,3,3,2,2,2,2
32,1,2,964,2,1,2,1,1,1734,1,1,34,1,2,7,2,2,6735,12147,6,0,0,15,3,2,80,0,10,2,3,0,0,0,0
23,0,2,160,1,4,1,3,1,1735,3,0,51,3,1,2,2,2,3295,12862,1,0,0,13,3,3,80,0,3,3,1,3,2,1,2
31,0,1,163,1,24,1,5,1,1736,4,0,30,3,2,4,4,2,5238,6670,2,0,0,20,4,4,80,0,9,3,2,5,4,1,4
39,0,0,792,1,1,3,1,1,1737,4,1,77,3,2,2,4,1,6472,8989,1,0,1,15,3,4,80,1,9,2,3,9,8,5,8
32,0,2,371,2,19,3,1,1,1739,4,1,80,1,3,7,3,1,9610,3840,3,0,0,13,3,3,80,1,10,2,1,4,3,0,2
40,0,2,611,2,7,4,3,1,1740,2,1,88,3,5,3,2,2,19833,4349,1,0,0,14,3,2,80,0,21,3,2,21,8,12,8
45,0,2,176,0,4,3,1,1,1744,3,0,56,1,3,1,3,1,9756,6595,4,0,0,21,4,3,80,2,9,2,4,5,0,0,3
30,0,1,1312,1,2,4,5,1,1745,4,0,78,2,1,6,1,2,4968,26427,0,0,0,16,3,4,80,0,10,2,3,9,7,0,7
24,0,1,897,0,10,3,3,1,1746,1,1,59,3,1,1,4,1,2145,2097,0,0,0,14,3,4,80,1,3,2,3,2,2,2,1
30,1,1,600,0,8,3,0,1,1747,3,0,66,2,1,1,4,0,2180,9732,6,0,0,11,3,3,80,1,6,0,2,4,2,1,2
31,0,2,1003,2,5,3,5,1,1749,1,1,51,3,2,7,3,1,8346,20943,1,0,0,19,3,3,80,1,6,3,3,5,2,0,2
27,0,2,1054,1,8,3,3,1,1751,3,0,67,3,1,6,4,2,3445,6152,1,0,0,11,3,3,80,0,6,5,2,6,2,1,4
29,1,2,428,2,9,3,2,1,1752,2,0,52,1,1,8,2,2,2760,14630,1,0,0,13,3,3,80,0,2,3,3,2,2,2,2
29,0,1,461,1,1,3,1,1,1753,4,1,70,4,2,0,3,2,6294,23060,8,0,1,12,3,4,80,0,10,5,4,3,2,0,2
30,0,2,979,2,15,2,2,1,1754,3,1,94,2,3,7,1,0,7140,3088,2,0,0,11,3,1,80,1,12,2,3,7,7,1,7
34,0,2,181,1,2,4,3,1,1755,4,1,97,4,1,6,4,1,2932,5586,0,0,1,14,3,1,80,3,6,3,3,5,0,1,2
33,0,0,1283,2,2,3,2,1,1756,4,0,62,3,2,7,2,2,5147,10697,8,0,0,15,3,4,80,0,13,2,2,11,7,1,7
49,0,2,1313,2,11,4,2,1,1757,4,0,80,3,2,7,4,2,4507,8191,3,0,0,12,3,3,80,0,8,1,4,5,1,0,4
33,1,2,211,2,16,3,1,1,1758,1,0,74,3,3,7,1,2,8564,10092,2,0,1,20,4,3,80,0,11,2,2,0,0,0,0
38,0,1,594,1,2,2,3,1,1760,3,0,75,2,1,2,2,1,2468,15963,4,0,0,14,3,2,80,1,9,4,2,6,1,0,5
31,1,2,1079,2,16,4,2,1,1761,1,1,70,3,3,7,3,1,8161,19002,2,0,0,13,3,1,80,3,10,2,3,1,0,0,0
29,0,2,590,1,4,3,5,1,1762,4,0,91,2,1,6,1,0,2109,10007,1,0,0,13,3,3,80,1,1,2,3,1,0,0,0
30,0,2,305,1,16,3,1,1,1763,3,1,58,4,2,0,3,1,5294,9128,3,0,0,16,3,3,80,1,10,3,3,7,0,1,7
32,0,0,953,1,5,4,5,1,1764,2,1,65,3,1,6,2,2,2718,17674,2,0,0,14,3,2,80,0,12,3,3,7,7,0,7
38,0,2,833,1,18,3,3,1,1766,2,1,60,1,2,0,4,1,5811,24539,3,0,1,16,3,3,80,1,15,2,3,1,0,1,0
43,1,1,807,1,17,3,5,1,1767,3,1,38,2,1,6,3,1,2437,15587,9,0,1,16,3,4,80,1,6,4,3,1,0,0,0
42,0,2,855,1,12,3,3,1,1768,2,1,57,3,1,2,2,0,2766,8952,8,0,0,22,4,2,80,3,7,6,2,5,3,0,4
55,0,2,478,1,2,3,3,1,1770,3,1,60,2,5,5,1,1,19038,19805,8,0,0,12,3,2,80,3,34,2,3,1,0,0,0
33,0,0,775,1,4,3,5,1,1771,4,1,90,3,2,6,2,0,3055,6194,5,0,0,15,3,4,80,2,11,2,2,9,8,1,7
41,0,2,548,1,9,4,1,1,1772,3,1,94,3,1,2,1,0,2289,20520,1,0,0,20,4,2,80,2,5,2,3,5,3,0,4
34,0,0,1375,2,10,3,1,1,1774,4,1,87,3,2,7,3,0,4001,12313,1,0,1,14,3,3,80,1,15,3,3,15,14,0,7
53,0,0,661,1,1,4,3,1,1775,1,0,60,2,4,4,3,1,12965,22308,4,0,1,20,4,4,80,3,27,2,2,3,2,0,2
43,0,2,244,0,2,3,1,1,1778,2,1,97,3,1,1,4,2,3539,5033,0,0,0,13,3,2,80,0,10,5,3,9,7,1,8
34,0,2,511,2,3,2,1,1,1779,4,0,32,1,2,7,4,2,6029,25353,5,0,0,12,3,1,80,0,6,3,3,2,2,2,2
21,1,2,337,2,7,1,2,1,1780,2,1,31,3,1,8,2,2,2679,4567,1,0,0,13,3,2,80,0,1,3,3,1,0,1,0
38,0,2,1153,1,6,2,4,1,1782,4,0,40,2,1,2,3,1,3702,16376,1,0,0,11,3,2,80,1,5,3,3,5,4,0,4
22,1,2,1294,1,8,1,3,1,1783,3,0,79,3,1,2,1,1,2398,15999,1,0,1,17,3,3,80,0,1,6,3,1,0,0,0
31,0,2,196,2,29,4,2,1,1784,1,0,91,2,2,7,4,1,5468,13402,1,0,0,14,3,1,80,2,13,3,3,12,7,5,7
51,0,2,942,1,3,3,5,1,1786,1,0,53,3,3,3,3,1,13116,22984,2,0,0,11,3,4,80,0,15,2,3,2,2,2,2
37,0,2,589,2,9,2,2,1,1787,2,1,46,2,2,7,2,1,4189,8800,1,0,0,14,3,1,80,2,5,2,3,5,2,0,3
46,0,2,734,1,2,4,3,1,1789,3,1,46,3,5,5,4,0,19328,14218,7,0,1,17,3,3,80,1,24,3,3,2,1,2,2
36,0,2,1383,1,10,3,1,1,1790,4,1,90,3,3,0,1,1,8321,25949,7,0,1,13,3,4,80,1,15,1,3,12,8,5,7
44,1,1,429,1,1,2,3,1,1792,3,1,99,3,1,6,2,0,2342,11092,1,0,1,12,3,3,80,3,6,2,2,5,3,2,3
37,0,2,1239,0,8,2,4,1,1794,3,1,89,3,2,1,2,0,4071,12832,2,0,0,13,3,3,80,0,19,4,2,10,0,4,7
35,1,2,303,2,27,3,1,1,1797,3,1,84,3,2,7,4,2,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
33,0,2,867,1,8,4,1,1,1798,4,1,90,4,1,6,1,1,3143,6076,6,0,0,19,3,2,80,1,14,1,3,10,8,7,6
28,0,2,1181,1,1,3,1,1,1799,3,1,82,3,1,6,4,1,2044,5531,1,0,0,11,3,3,80,1,5,6,4,5,3,0,3
39,0,2,1253,1,10,1,3,1,1800,3,1,65,3,3,5,3,2,13464,7914,7,0,0,21,4,3,80,0,9,3,3,4,3,2,2
46,0,0,849,2,26,2,1,1,1801,2,1,98,2,2,7,2,2,7991,25166,8,0,0,15,3,3,80,0,6,3,3,2,2,2,2
40,0,2,616,1,2,2,1,1,1802,3,0,99,3,1,2,1,1,3377,25605,4,0,0,17,3,4,80,1,7,5,2,4,3,0,2
42,0,2,1128,1,13,3,3,1,1803,2,1,95,4,2,0,1,1,5538,5696,5,0,0,18,3,3,80,2,10,2,2,0,0,0,0
35,0,0,1180,1,2,2,3,1,1804,2,1,90,3,2,4,4,0,5762,24442,2,0,0,14,3,3,80,1,15,6,3,7,7,1,7
38,0,0,1336,0,2,3,0,1,1805,1,1,100,3,1,1,2,0,2592,7129,5,0,0,13,3,4,80,3,13,3,3,11,10,3,8
34,1,1,234,1,9,4,1,1,1807,4,1,93,3,2,2,1,1,5346,6208,4,0,0,17,3,3,80,1,11,3,2,7,1,0,7
37,1,2,370,1,10,4,3,1,1809,4,1,58,3,2,4,1,2,4213,4992,1,0,0,15,3,2,80,0,10,4,1,10,3,0,8
39,0,1,766,2,20,3,1,1,1812,3,1,83,3,2,7,4,0,4127,19188,2,0,0,18,3,4,80,1,7,6,3,2,1,2,2
43,0,0,343,1,9,3,1,1,1813,1,1,52,3,1,6,3,2,2438,24978,4,0,0,13,3,3,80,0,7,2,2,3,2,1,2
41,0,2,447,1,5,3,1,1,1814,2,1,85,4,2,0,2,2,6870,15530,3,0,0,12,3,1,80,0,11,3,1,3,2,1,2
41,0,2,796,2,4,1,2,1,1815,3,0,81,3,3,7,3,0,10447,26458,0,0,1,13,3,4,80,1,23,3,4,22,14,13,5
30,0,2,1092,1,10,3,3,1,1816,1,0,64,3,3,4,3,2,9667,2739,9,0,0,14,3,2,80,0,9,3,3,7,7,0,2
26,1,2,920,0,20,2,3,1,1818,4,0,69,3,1,1,2,1,2148,6889,0,0,1,11,3,3,80,0,6,3,3,5,1,1,4
46,1,2,261,1,21,2,3,1,1821,4,0,66,3,2,0,2,1,8926,10842,4,0,0,22,4,4,80,1,13,2,4,9,7,3,7
40,0,2,1194,1,1,3,1,1,1822,3,0,52,3,2,0,4,0,6513,9060,4,0,0,17,3,4,80,1,12,3,3,5,3,0,3
34,0,2,810,2,8,2,5,1,1823,2,1,92,4,2,7,3,1,6799,22128,1,0,0,21,4,3,80,2,10,5,3,10,8,4,8
58,0,0,350,2,2,3,3,1,1824,2,1,52,3,4,3,2,0,16291,22577,4,0,0,22,4,4,80,1,37,0,2,16,9,14,14
35,0,2,185,1,23,4,3,1,1826,2,1,91,1,1,2,3,1,2705,9696,0,0,0,16,3,2,80,1,6,2,4,5,4,0,3
47,0,2,1001,1,4,3,1,1,1827,3,0,92,2,3,4,2,0,10333,19271,8,0,1,12,3,3,80,1,28,4,3,22,11,14,10
40,0,2,750,1,12,3,1,1,1829,2,0,47,3,2,0,1,0,4448,10748,2,0,0,12,3,2,80,1,15,3,3,7,4,7,7
54,0,2,431,1,7,4,3,1,1830,4,0,68,3,2,6,4,1,6854,15696,4,0,0,15,3,2,80,1,14,2,2,7,1,1,7
31,0,1,1125,2,7,4,2,1,1833,1,0,68,3,3,7,1,1,9637,8277,2,0,0,14,3,4,80,2,9,3,3,3,2,2,2
28,0,2,1217,1,1,3,3,1,1834,3,0,67,3,1,6,1,1,3591,12719,1,0,0,25,4,3,80,1,3,3,3,3,2,1,2
38,0,2,723,2,2,4,2,1,1835,2,0,77,1,2,8,4,1,5405,4244,2,0,1,20,4,1,80,2,20,4,2,4,2,0,3
26,0,2,572,2,10,3,3,1,1836,3,1,46,3,2,7,4,2,4684,9125,1,0,0,13,3,1,80,0,5,4,3,5,3,1,2
58,0,1,1216,1,15,4,1,1,1837,1,1,87,3,4,5,3,1,15787,21624,2,0,1,14,3,2,80,0,23,3,3,2,2,2,2
18,0,0,1431,1,14,3,3,1,1839,2,0,33,3,1,6,3,2,1514,8018,1,0,0,16,3,3,80,0,0,4,1,0,0,0,0
31,1,2,359,0,18,5,0,1,1842,4,1,89,4,1,1,1,1,2956,21495,0,0,0,17,3,3,80,0,2,4,3,1,0,0,0
